image_id,split,basin,source,centroid_lat,centroid_lon,extent_image,annotations_latlon,annotations_image
4665,train,permian,label_expert,31.12423085589409,-103.2409978592304,"POLYGON ((-103.24216244953895 31.123233910035395, -103.23983326892181 31.123233910035395, -103.23983326892181 31.125227801752786, -103.24216244953895 31.125227801752786, -103.24216244953895 31.123233910035395))","[{'bbox': <POLYGON ((-103.242 31.124, -103.242 31.124, -103.242 31.124, -103.242 31.12...>}, {'bbox': <POLYGON ((-103.242 31.124, -103.242 31.124, -103.242 31.124, -103.242 31.12...>}, {'bbox': <POLYGON ((-103.242 31.124, -103.242 31.124, -103.242 31.124, -103.242 31.12...>}, {'bbox': <POLYGON ((-103.242 31.124, -103.242 31.124, -103.242 31.124, -103.242 31.12...>}]","[{'bbox': [76.60569763183594, 304.526123046875, 87.87399291992188, 316.8822021484375], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [76.97427368164062, 289.49249267578125, 87.51997375488281, 301.18585205078125], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [77.38684844970703, 259.9938049316406, 87.81005096435547, 271.0556945800781], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [77.4138412475586, 274.61669921875, 88.01953887939453, 285.74041748046875], 'bbox_mode': 0, 'category_id': 0}]"
4667,train,permian,label_expert,31.17048486384772,-103.24968620478558,"POLYGON ((-103.25085079509414 31.169488404276134, -103.24852161447701 31.169488404276134, -103.24852161447701 31.1714813234193, -103.25085079509414 31.1714813234193, -103.25085079509414 31.169488404276134))","[{'bbox': <POLYGON ((-103.25 31.17, -103.25 31.17, -103.25 31.17, -103.25 31.17, -103....>}, {'bbox': <POLYGON ((-103.25 31.17, -103.25 31.17, -103.25 31.17, -103.25 31.17, -103....>}, {'bbox': <POLYGON ((-103.25 31.17, -103.25 31.17, -103.25 31.17, -103.25 31.17, -103....>}, {'bbox': <POLYGON ((-103.25 31.17, -103.25 31.17, -103.25 31.17, -103.25 31.17, -103....>}, {'bbox': <POLYGON ((-103.25 31.17, -103.25 31.17, -103.25 31.17, -103.25 31.17, -103....>}, {'bbox': <POLYGON ((-103.25 31.17, -103.25 31.17, -103.25 31.17, -103.25 31.17, -103....>}, {'bbox': <POLYGON ((-103.25 31.17, -103.25 31.17, -103.25 31.17, -103.25 31.17, -103....>}]","[{'bbox': [108, 329, 117, 338], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [109, 318, 118, 327], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [109.01461791992188, 277.32257080078125, 117.52239990234375, 286.15045166015625], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [109.16240692138672, 287.5838928222656, 117.9306411743164, 296.6896667480469], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [107.54206848144531, 307.7731628417969, 117.3802490234375, 317.7430114746094], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [109.41291046142578, 266.45086669921875, 118.19112396240234, 275.7022705078125], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [107.80228424072266, 297.44561767578125, 117.11016082763672, 306.86468505859375], 'bbox_mode': 0, 'category_id': 0}]"
4668,train,permian,label_expert,31.187190852252705,-103.23302365182565,"POLYGON ((-103.2341882421342 31.186194568477582, -103.23185906151707 31.186194568477582, -103.23185906151707 31.18818713602782, -103.2341882421342 31.18818713602782, -103.2341882421342 31.186194568477582))","[{'bbox': <POLYGON ((-103.234 31.187, -103.234 31.187, -103.234 31.187, -103.234 31.18...>}, {'bbox': <POLYGON ((-103.234 31.187, -103.234 31.187, -103.234 31.187, -103.234 31.18...>}, {'bbox': <POLYGON ((-103.234 31.187, -103.234 31.187, -103.234 31.187, -103.234 31.18...>}, {'bbox': <POLYGON ((-103.234 31.187, -103.234 31.187, -103.234 31.187, -103.234 31.18...>}, {'bbox': <POLYGON ((-103.234 31.187, -103.234 31.187, -103.234 31.187, -103.234 31.18...>}, {'bbox': <POLYGON ((-103.234 31.187, -103.234 31.187, -103.234 31.187, -103.234 31.18...>}, {'bbox': <POLYGON ((-103.234 31.187, -103.234 31.187, -103.234 31.187, -103.234 31.18...>}]","[{'bbox': [96.40764617919922, 301.1437683105469, 104.5312728881836, 309.6546936035156], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [96.29798889160156, 333.75079345703125, 104.8369140625, 341.76849365234375], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [96.69636535644531, 322.4671630859375, 105.44552612304688, 331.7255859375], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [96.5588150024414, 311.28546142578125, 105.38574981689453, 320.372314453125], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [96.30552673339844, 290.1665954589844, 104.99395751953125, 299.3216857910156], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [96.56732940673828, 343.56134033203125, 105.2385025024414, 353.10040283203125], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [95.96517944335938, 279.0716552734375, 104.87811279296875, 288.5689697265625], 'bbox_mode': 0, 'category_id': 0}]"
4670,train,permian,label_expert,31.23153920393469,-103.40065500980504,"POLYGON ((-103.4018196001136 31.23054338724638, -103.39949041949646 31.23054338724638, -103.39949041949646 31.232535020622997, -103.4018196001136 31.232535020622997, -103.4018196001136 31.23054338724638))","[{'bbox': <POLYGON ((-103.4 31.232, -103.4 31.232, -103.4 31.232, -103.4 31.232, -103....>}, {'bbox': <POLYGON ((-103.4 31.232, -103.4 31.232, -103.401 31.232, -103.401 31.232, -...>}, {'bbox': <POLYGON ((-103.401 31.232, -103.401 31.232, -103.401 31.232, -103.401 31.23...>}, {'bbox': <POLYGON ((-103.401 31.232, -103.401 31.232, -103.401 31.232, -103.401 31.23...>}, {'bbox': <POLYGON ((-103.401 31.232, -103.401 31.232, -103.401 31.232, -103.401 31.23...>}, {'bbox': <POLYGON ((-103.401 31.232, -103.401 31.232, -103.401 31.232, -103.401 31.23...>}, {'bbox': <POLYGON ((-103.4 31.232, -103.4 31.232, -103.4 31.232, -103.4 31.232, -103....>}, {'bbox': <POLYGON ((-103.4 31.232, -103.4 31.232, -103.401 31.232, -103.401 31.232, -...>}, {'bbox': <POLYGON ((-103.401 31.232, -103.401 31.232, -103.401 31.232, -103.401 31.23...>}, {'bbox': <POLYGON ((-103.401 31.232, -103.401 31.232, -103.401 31.232, -103.401 31.23...>}, {'bbox': <POLYGON ((-103.401 31.232, -103.401 31.232, -103.401 31.232, -103.401 31.23...>}, {'bbox': <POLYGON ((-103.401 31.232, -103.401 31.232, -103.401 31.232, -103.401 31.23...>}]","[{'bbox': [296, 171, 306, 182], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [282, 171, 293, 182], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [268, 170, 279, 181], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [255, 170, 266, 181], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [242, 170, 252, 181], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [228, 170, 238, 181], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [296, 152, 307, 163], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [282, 152, 293, 163], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [269, 152, 280, 163], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [255, 152, 266, 163], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [241, 152, 252, 163], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [227, 152, 238, 163], 'bbox_mode': 0, 'category_id': 0}]"
4671,train,permian,label_expert,31.23465258207593,-103.41797269231698,"POLYGON ((-103.41913728262556 31.233656798200833, -103.41680810200843 31.233656798200833, -103.41680810200843 31.23564836595103, -103.41913728262556 31.23564836595103, -103.41913728262556 31.233656798200833))","[{'bbox': <POLYGON ((-103.418 31.235, -103.418 31.235, -103.418 31.235, -103.418 31.23...>}, {'bbox': <POLYGON ((-103.418 31.235, -103.418 31.235, -103.418 31.235, -103.418 31.23...>}, {'bbox': <POLYGON ((-103.418 31.235, -103.418 31.234, -103.418 31.234, -103.418 31.23...>}, {'bbox': <POLYGON ((-103.418 31.234, -103.418 31.234, -103.418 31.234, -103.418 31.23...>}]","[{'bbox': [152.8095703125, 262.0419616699219, 164.2232666015625, 273.8879089355469], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [153.16262817382812, 275.36602783203125, 164.47195434570312, 287.22332763671875], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [153.4649200439453, 289.1822509765625, 164.7122344970703, 301.118408203125], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [152.79324340820312, 302.86212158203125, 164.21881103515625, 315.35247802734375], 'bbox_mode': 0, 'category_id': 0}]"
4673,train,permian,label_expert,31.23454135007269,-103.43477002627986,"POLYGON ((-103.43593461658841 31.233545565025217, -103.4336054359713 31.233545565025217, -103.4336054359713 31.23553713512015, -103.43593461658841 31.23553713512015, -103.43593461658841 31.233545565025217))","[{'bbox': <POLYGON ((-103.435 31.234, -103.435 31.234, -103.435 31.234, -103.435 31.23...>}, {'bbox': <POLYGON ((-103.435 31.235, -103.435 31.235, -103.435 31.235, -103.435 31.23...>}, {'bbox': <POLYGON ((-103.435 31.235, -103.435 31.234, -103.435 31.234, -103.435 31.23...>}, {'bbox': <POLYGON ((-103.435 31.234, -103.435 31.234, -103.435 31.234, -103.435 31.23...>}]","[{'bbox': [150.16583251953125, 292.12213134765625, 160.79901123046875, 303.51678466796875], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [151.084716796875, 251.30532836914062, 162.742431640625, 263.5196838378906], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [151.73548889160156, 264.9732666015625, 162.2255096435547, 276.36248779296875], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [150.90753173828125, 278.6293640136719, 161.84866333007812, 290.5134582519531], 'bbox_mode': 0, 'category_id': 0}]"
4674,train,permian,label_expert,31.223970349527857,-103.43450314648275,"POLYGON ((-103.43566773679133 31.222974453080443, -103.43333855617419 31.222974453080443, -103.43333855617419 31.224966245975267, -103.43566773679133 31.224966245975267, -103.43566773679133 31.222974453080443))","[{'bbox': <POLYGON ((-103.434 31.224, -103.434 31.224, -103.434 31.224, -103.434 31.22...>}, {'bbox': <POLYGON ((-103.434 31.224, -103.434 31.224, -103.434 31.224, -103.434 31.22...>}, {'bbox': <POLYGON ((-103.434 31.224, -103.434 31.224, -103.434 31.224, -103.434 31.22...>}, {'bbox': <POLYGON ((-103.434 31.224, -103.434 31.224, -103.434 31.224, -103.434 31.22...>}, {'bbox': <POLYGON ((-103.434 31.224, -103.434 31.224, -103.434 31.224, -103.434 31.22...>}, {'bbox': <POLYGON ((-103.434 31.224, -103.434 31.224, -103.434 31.224, -103.434 31.22...>}, {'bbox': <POLYGON ((-103.434 31.224, -103.434 31.224, -103.434 31.224, -103.434 31.22...>}, {'bbox': <POLYGON ((-103.434 31.224, -103.434 31.224, -103.434 31.224, -103.434 31.22...>}]","[{'bbox': [323.2442626953125, 323.89263916015625, 333.55230712890625, 334.5904541015625], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [338.9653015136719, 323.23553466796875, 349.1658020019531, 333.8726806640625], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [335.2382507324219, 268.0245666503906, 345.8951721191406, 279.2012634277344], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [321.24713134765625, 311.1587219238281, 332.20526123046875, 322.7445373535156], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [336.772705078125, 296.05078125, 347.72906494140625, 307.62017822265625], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [337.89013671875, 309.44207763671875, 348.633056640625, 321.08709716796875], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [320.36328125, 296.18682861328125, 331.26165771484375, 308.1090087890625], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [336.1199951171875, 281.24835205078125, 347.3533935546875, 293.39984130859375], 'bbox_mode': 0, 'category_id': 0}]"
4675,train,permian,label_expert,31.21663142303913,-103.44307816870696,"POLYGON ((-103.44424275901551 31.215635449272135, -103.44191357839838 31.215635449272135, -103.44191357839838 31.217627396806115, -103.44424275901551 31.217627396806115, -103.44424275901551 31.215635449272135))","[{'bbox': <POLYGON ((-103.443 31.216, -103.443 31.216, -103.443 31.216, -103.443 31.21...>}, {'bbox': <POLYGON ((-103.444 31.216, -103.444 31.216, -103.444 31.216, -103.444 31.21...>}, {'bbox': <POLYGON ((-103.443 31.216, -103.443 31.216, -103.443 31.216, -103.443 31.21...>}, {'bbox': <POLYGON ((-103.443 31.216, -103.443 31.216, -103.443 31.216, -103.443 31.21...>}, {'bbox': <POLYGON ((-103.443 31.216, -103.443 31.216, -103.443 31.216, -103.443 31.21...>}, {'bbox': <POLYGON ((-103.443 31.216, -103.443 31.216, -103.443 31.216, -103.443 31.21...>}, {'bbox': <POLYGON ((-103.443 31.216, -103.443 31.216, -103.443 31.216, -103.443 31.21...>}, {'bbox': <POLYGON ((-103.443 31.216, -103.443 31.216, -103.443 31.216, -103.443 31.21...>}, {'bbox': <POLYGON ((-103.443 31.216, -103.443 31.216, -103.443 31.216, -103.443 31.21...>}, {'bbox': <POLYGON ((-103.443 31.216, -103.443 31.216, -103.443 31.216, -103.443 31.21...>}]","[{'bbox': [198.41004943847656, 319.5317687988281, 209.1387481689453, 330.9409484863281], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [148.97325134277344, 345.8157043457031, 159.98655700683594, 357.4876403808594], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [183.64093017578125, 319.9669189453125, 194.8182373046875, 331.766357421875], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [183.8068389892578, 305.6405334472656, 195.0049591064453, 317.5963439941406], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [166.34107971191406, 332.87396240234375, 177.0625457763672, 344.3497314453125], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [166.24099731445312, 346.60699462890625, 177.55718994140625, 358.3154296875], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [183.4075469970703, 346.9202880859375, 194.10191345214844, 358.454833984375], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [183.25601196289062, 333.1292419433594, 194.013671875, 344.8123474121094], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [167.03977966308594, 305.4595947265625, 177.80262756347656, 317.27630615234375], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [166.2565460205078, 319.90667724609375, 177.00746154785156, 331.29034423828125], 'bbox_mode': 0, 'category_id': 0}]"
4676,train,permian,label_expert,31.21421136689579,-103.40319372063864,"POLYGON ((-103.40435831094719 31.213215367635776, -103.40202913033008 31.213215367635776, -103.40202913033008 31.215207366155806, -103.40435831094719 31.215207366155806, -103.40435831094719 31.213215367635776))","[{'bbox': <POLYGON ((-103.403 31.214, -103.403 31.214, -103.403 31.214, -103.403 31.21...>}, {'bbox': <POLYGON ((-103.403 31.214, -103.403 31.214, -103.403 31.214, -103.403 31.21...>}, {'bbox': <POLYGON ((-103.403 31.214, -103.403 31.214, -103.403 31.214, -103.403 31.21...>}, {'bbox': <POLYGON ((-103.403 31.214, -103.403 31.214, -103.403 31.214, -103.403 31.21...>}, {'bbox': <POLYGON ((-103.403 31.214, -103.403 31.214, -103.403 31.214, -103.403 31.21...>}, {'bbox': <POLYGON ((-103.403 31.214, -103.403 31.214, -103.403 31.214, -103.403 31.21...>}, {'bbox': <POLYGON ((-103.403 31.214, -103.403 31.214, -103.403 31.214, -103.403 31.21...>}, {'bbox': <POLYGON ((-103.403 31.214, -103.403 31.214, -103.403 31.214, -103.403 31.21...>}, {'bbox': <POLYGON ((-103.403 31.214, -103.403 31.214, -103.403 31.214, -103.403 31.21...>}, {'bbox': <POLYGON ((-103.403 31.214, -103.403 31.214, -103.403 31.214, -103.403 31.21...>}]","[{'bbox': [338.4656066894531, 315.8235778808594, 347.9341735839844, 326.9773254394531], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [388.7889709472656, 341.8708190917969, 398.9634094238281, 352.7339172363281], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [335.597900390625, 302.46978759765625, 346.01727294921875, 313.47357177734375], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [334.33935546875, 288.461669921875, 344.966796875, 299.77801513671875], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [334.463623046875, 275.2964782714844, 344.6767578125, 286.1990051269531], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [385.7148132324219, 272.9052429199219, 397.1664733886719, 285.1447448730469], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [386.0281066894531, 287.34130859375, 396.8808288574219, 298.80096435546875], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [386.7144470214844, 314.9784240722656, 397.9693908691406, 326.4533996582031], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [386.9340515136719, 300.3853759765625, 397.6700134277344, 311.7947998046875], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [388.0122375488281, 328.09844970703125, 399.0675964355469, 339.81158447265625], 'bbox_mode': 0, 'category_id': 0}]"
4677,train,permian,label_expert,31.27459788719332,-103.4643480862041,"POLYGON ((-103.46551267651267 31.273602524579577, -103.46318349589554 31.273602524579577, -103.46318349589554 31.275593249807056, -103.46551267651267 31.275593249807056, -103.46551267651267 31.273602524579577))","[{'bbox': <POLYGON ((-103.464 31.275, -103.464 31.275, -103.464 31.275, -103.464 31.27...>}, {'bbox': <POLYGON ((-103.465 31.275, -103.465 31.275, -103.465 31.275, -103.465 31.27...>}, {'bbox': <POLYGON ((-103.464 31.275, -103.464 31.275, -103.465 31.275, -103.465 31.27...>}, {'bbox': <POLYGON ((-103.464 31.275, -103.464 31.275, -103.464 31.275, -103.464 31.27...>}]","[{'bbox': [243.870849609375, 153.42520141601562, 254.955810546875, 165.12548828125], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [202.77841186523438, 139.78131103515625, 214.517333984375, 152.31234741210938], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [217.4359130859375, 144.4993438720703, 228.59811401367188, 156.17564392089844], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [230.45997619628906, 149.03219604492188, 241.63502502441406, 161.03164672851562], 'bbox_mode': 0, 'category_id': 0}]"
4678,train,permian,label_expert,31.290735961709284,-103.4594517136454,"POLYGON ((-103.46061630395394 31.289740769424167, -103.45828712333682 31.289740769424167, -103.45828712333682 31.291731153994405, -103.46061630395394 31.291731153994405, -103.46061630395394 31.289740769424167))","[{'bbox': <POLYGON ((-103.459 31.291, -103.459 31.291, -103.459 31.291, -103.459 31.29...>}, {'bbox': <POLYGON ((-103.459 31.291, -103.459 31.291, -103.459 31.291, -103.459 31.29...>}, {'bbox': <POLYGON ((-103.459 31.291, -103.459 31.291, -103.459 31.291, -103.459 31.29...>}, {'bbox': <POLYGON ((-103.459 31.291, -103.459 31.291, -103.459 31.291, -103.459 31.29...>}]","[{'bbox': [333.1675109863281, 228.20037841796875, 343.3465881347656, 238.4566650390625], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [345.0245361328125, 252.47488403320312, 354.83056640625, 262.8334045410156], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [338.99835205078125, 241.1309051513672, 349.30584716796875, 252.0380401611328], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [325.9610290527344, 216.33209228515625, 336.8901672363281, 227.9241943359375], 'bbox_mode': 0, 'category_id': 0}]"
4679,train,permian,label_expert,31.30292665236479,-103.48186961660126,"POLYGON ((-103.4830342069098 31.301931588798144, -103.48070502629267 31.301931588798144, -103.48070502629267 31.30392171593144, -103.4830342069098 31.30392171593144, -103.4830342069098 31.301931588798144))","[{'bbox': <POLYGON ((-103.482 31.303, -103.482 31.303, -103.482 31.303, -103.482 31.30...>}, {'bbox': <POLYGON ((-103.482 31.303, -103.482 31.303, -103.482 31.303, -103.482 31.30...>}, {'bbox': <POLYGON ((-103.482 31.303, -103.482 31.303, -103.482 31.303, -103.482 31.30...>}, {'bbox': <POLYGON ((-103.482 31.303, -103.482 31.303, -103.482 31.303, -103.482 31.30...>}, {'bbox': <POLYGON ((-103.482 31.303, -103.482 31.303, -103.482 31.303, -103.482 31.30...>}]","[{'bbox': [198.3160858154297, 324.9048767089844, 208.0009002685547, 335.2079772949219], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [168.14389038085938, 277.5809020996094, 178.68878173828125, 289.2004089355469], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [183.2769012451172, 300.8141784667969, 193.8838348388672, 312.3666076660156], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [190.82470703125, 312.2130126953125, 201.56329345703125, 323.58489990234375], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [175.5374755859375, 288.8316650390625, 187.02581787109375, 301.1416015625], 'bbox_mode': 0, 'category_id': 0}]"
4681,train,permian,label_expert,31.29885982598169,-103.5349398041925,"POLYGON ((-103.53610439450107 31.297864719469434, -103.53377521388393 31.297864719469434, -103.53377521388393 31.299854932493954, -103.53610439450107 31.299854932493954, -103.53610439450107 31.297864719469434))","[{'bbox': <POLYGON ((-103.535 31.299, -103.535 31.298, -103.535 31.298, -103.535 31.29...>}, {'bbox': <POLYGON ((-103.535 31.299, -103.535 31.298, -103.535 31.298, -103.535 31.29...>}, {'bbox': <POLYGON ((-103.535 31.298, -103.535 31.298, -103.535 31.298, -103.535 31.29...>}, {'bbox': <POLYGON ((-103.535 31.298, -103.535 31.298, -103.535 31.298, -103.535 31.29...>}]","[{'bbox': [206.0878143310547, 345.6792297363281, 216.44142150878906, 356.8370056152344], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [217.5895538330078, 348.4560852050781, 229.32252502441406, 361.0987854003906], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [244.5477752685547, 353.4247131347656, 255.6727752685547, 365.3381652832031], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [231.41871643066406, 350.87774658203125, 242.29685974121094, 362.6971435546875], 'bbox_mode': 0, 'category_id': 0}]"
4682,train,permian,label_expert,31.0664944910288,-103.44688824661417,"POLYGON ((-103.44805283692273 31.06549693907603, -103.4457236563056 31.06549693907603, -103.4457236563056 31.067492042981566, -103.44805283692273 31.067492042981566, -103.44805283692273 31.06549693907603))","[{'bbox': <POLYGON ((-103.447 31.067, -103.447 31.067, -103.447 31.067, -103.447 31.06...>}, {'bbox': <POLYGON ((-103.447 31.067, -103.447 31.067, -103.447 31.067, -103.447 31.06...>}, {'bbox': <POLYGON ((-103.447 31.067, -103.447 31.067, -103.447 31.067, -103.447 31.06...>}, {'bbox': <POLYGON ((-103.447 31.067, -103.447 31.067, -103.447 31.067, -103.447 31.06...>}, {'bbox': <POLYGON ((-103.447 31.067, -103.447 31.067, -103.447 31.067, -103.447 31.06...>}, {'bbox': <POLYGON ((-103.447 31.067, -103.447 31.067, -103.447 31.067, -103.447 31.06...>}, {'bbox': <POLYGON ((-103.447 31.067, -103.447 31.067, -103.447 31.067, -103.447 31.06...>}, {'bbox': <POLYGON ((-103.447 31.067, -103.447 31.067, -103.447 31.067, -103.447 31.06...>}]","[{'bbox': [241.14126586914062, 220.2207794189453, 252.15399169921875, 231.8324432373047], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [239.25640869140625, 235.6736602783203, 249.43771362304688, 246.7294158935547], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [200.1105194091797, 213.23959350585938, 211.18080139160156, 225.51498413085938], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [212.3699951171875, 230.76458740234375, 223.09445190429688, 242.45291137695312], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [225.11570739746094, 232.9696044921875, 235.80809020996094, 244.50830078125], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [198.44766235351562, 228.913330078125, 209.66958618164062, 241.07656860351562], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [214.56651306152344, 215.52894592285156, 225.2808074951172, 227.12388610839844], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [227.63018798828125, 217.57981872558594, 238.36209106445312, 229.0951385498047], 'bbox_mode': 0, 'category_id': 0}]"
