line_id,kind,parent_id,seg_idx,block_id,split,mid_x,mid_y,length_m
drainage_1124_0,drainage,1124,0,88.0,train,621077.5155003956,4595849.178332522,16.23771848970008
drainage_1125_0,drainage,1125,0,88.0,train,621077.1909192275,4595833.075834106,16.413565491730616
drainage_1126_0,drainage,1126,0,90.0,train,622100.334437116,4595879.564613306,17.50947621901213
drainage_1127_0,drainage,1127,0,90.0,train,622119.2186534861,4595874.165724304,22.34042548317061
drainage_1128_0,drainage,1128,0,91.0,train,622140.4716702033,4595867.524171597,22.39136312585404
drainage_1129_0,drainage,1129,0,91.0,train,622159.67040276,4595856.612533482,22.6194373654461
drainage_1130_0,drainage,1130,0,91.0,train,622181.888976808,4595853.5,22.722259945089284
drainage_1131_0,drainage,1131,0,91.0,train,622203.2503705844,4595848.9586099405,22.50343131751253
drainage_1132_0,drainage,1132,0,91.0,train,622218.8791655939,4595833.53917053,22.589728496187853
drainage_1133_0,drainage,1133,0,91.0,train,622237.0893745472,4595823.47702702,21.95039866112884
drainage_1134_0,drainage,1134,0,91.0,train,622258.9278098774,4595824.875083681,22.479549788467377
drainage_1135_0,drainage,1135,0,91.0,train,622278.9739412151,4595834.30180039,22.290768363887253
drainage_1136_0,drainage,1136,0,88.0,train,621086.5,4595876.5,9.65685424949238
drainage_1137_0,drainage,1137,0,88.0,train,621109.0574685297,4595910.56661488,18.256015769339648
drainage_1138_0,drainage,1138,0,88.0,train,621098.4101268633,4595900.934895055,16.372097847152304
drainage_1139_0,drainage,1139,0,88.0,train,621089.3820194703,4595888.321202634,15.863010042846286
drainage_1140_0,drainage,1140,0,91.0,train,622326.6819471436,4595891.956436523,17.15519929169946
drainage_1141_0,drainage,1141,0,91.0,train,622319.2099171426,4595875.669332179,19.07512608316613
drainage_1142_0,drainage,1142,0,91.0,train,622306.7243515833,4595862.260926978,17.979791957266414
drainage_1143_0,drainage,1143,0,91.0,train,622296.2823397686,4595847.4088547705,18.915605231965245
drainage_1144_0,drainage,1144,0,91.0,train,622303.5,4595938.5,6.82842712474619
drainage_1145_0,drainage,1145,0,91.0,train,622312.7071067812,4595928.5,24.556349186104043
drainage_1146_0,drainage,1146,0,91.0,train,622322.9676343568,4595911.412090792,19.34977362498243
drainage_1147_0,drainage,1147,0,91.0,train,622319.5051350234,4595893.19557388,18.908115848121685
drainage_1148_0,drainage,1148,0,103.0,val,622450.9917359409,4596011.373691962,21.94894701582973
drainage_1149_0,drainage,1149,0,103.0,val,622431.6171410639,4596001.61408435,22.342268772131593
drainage_1150_0,drainage,1150,0,91.0,train,622411.890499044,4595993.705924088,21.374436478414115
drainage_1151_0,drainage,1151,0,91.0,train,622397.5799431384,4595978.435062189,22.026452147098432
drainage_1152_0,drainage,1152,0,91.0,train,622379.6978993942,4595966.120944343,22.050807135513047
drainage_1153_0,drainage,1153,0,91.0,train,622360.4144044342,4595956.033765027,21.839270778652043
drainage_1154_0,drainage,1154,0,91.0,train,622321.5,4595923.0,5.82842712474619
drainage_1155_0,drainage,1155,0,107.0,train,623796.7331950756,4596056.727951876,18.4421713361279
drainage_1156_0,drainage,1156,0,107.0,train,623779.4926600549,4596062.682671761,19.00566103670987
drainage_1157_0,drainage,1157,0,107.0,train,623761.577469534,4596060.969440093,18.9028311905598
drainage_1158_0,drainage,1158,0,107.0,train,623743.3384297144,4596061.25308554,18.73683628820534
drainage_1159_0,drainage,1159,0,107.0,train,623725.8021942468,4596058.5,19.260453378206055
drainage_1160_0,drainage,1160,0,107.0,train,623709.5875309469,4596065.051528492,16.70745919790563
drainage_1161_0,drainage,1161,0,107.0,train,623697.1058959687,4596073.5,17.67833268654527
drainage_1162_0,drainage,1162,0,107.0,train,623678.1721699872,4596072.5,21.829621348672728
drainage_1163_0,drainage,1163,0,107.0,train,623657.264556382,4596071.529502625,21.00848494277142
drainage_1164_0,drainage,1164,0,107.0,train,623637.2220326476,4596074.2934449725,20.7164710584088
drainage_1165_0,drainage,1165,0,106.0,train,623618.6285357237,4596074.0755023835,20.90504950064201
drainage_1166_0,drainage,1166,0,106.0,train,623599.7459916108,4596072.745991611,18.858940382390877
drainage_1167_0,drainage,1167,0,91.0,train,622329.61658372,4595988.591523694,20.619351412488164
drainage_1168_0,drainage,1168,0,91.0,train,622335.8256143985,4595969.979940664,20.244272865248526
drainage_1169_0,drainage,1169,0,100.0,train,621124.5,4596009.5,8.0
drainage_1170_0,drainage,1170,0,88.0,train,621121.694093579,4595996.705361618,18.545807357663897
drainage_1171_0,drainage,1171,0,88.0,train,621115.4890056629,4595980.173609779,18.586076119421012
drainage_1172_0,drainage,1172,0,88.0,train,621109.5264779679,4595947.700158704,18.626950605559593
drainage_1173_0,drainage,1173,0,88.0,train,621109.5,4595934.085786438,8.82842712474619
drainage_1174_0,drainage,1174,0,88.0,train,621105.1424918536,4595925.1374508515,11.715763403205521
drainage_1175_0,drainage,1175,0,88.0,train,621101.2319508664,4595914.159584596,11.856003679490764
drainage_1176_0,drainage,1176,0,88.0,train,621141.6399259118,4595967.5,21.84708549057307
drainage_1177_0,drainage,1177,0,88.0,train,621131.6984455086,4595953.140494589,20.945440759854623
drainage_1178_0,drainage,1178,0,103.0,val,622156.6464466094,4596045.64644661,2.414213562373095
drainage_1179_0,drainage,1179,0,103.0,val,622167.2714038665,4596049.048945563,20.897973456282458
drainage_1180_0,drainage,1180,0,103.0,val,622187.4562733955,4596053.5,21.38006343425123
drainage_1181_0,drainage,1181,0,103.0,val,622242.058534386,4596067.223618476,20.728227231954342
drainage_1182_0,drainage,1182,0,103.0,val,622260.6571365531,4596075.3645800045,20.71558554925955
drainage_1183_0,drainage,1183,0,103.0,val,622269.7404696456,4596060.51294112,18.144530002948237
drainage_1184_0,drainage,1184,0,103.0,val,622275.8861336813,4596044.176278918,17.87834273887598
drainage_1185_0,drainage,1185,0,103.0,val,622281.1361999233,4596027.777940858,17.934150827773212
drainage_1186_0,drainage,1186,0,103.0,val,622287.3840893713,4596008.639487937,22.568999341001433
drainage_1187_0,drainage,1187,0,91.0,train,622294.7935307047,4595987.7569830585,22.69014375756879
drainage_1188_0,drainage,1188,0,91.0,train,622304.8621504415,4595968.57873944,21.735401514398394
drainage_1189_0,drainage,1189,0,91.0,train,622309.5197209817,4595947.464283463,22.529525853735926
drainage_1190_0,drainage,1190,0,107.0,train,623835.8535533906,4596072.85355339,14.313708498984761
drainage_1191_0,drainage,1191,0,107.0,train,623826.208463671,4596065.502667365,15.250135520836764
drainage_1192_0,drainage,1192,0,107.0,train,623812.1124710417,4596060.119224698,15.152378651392945
drainage_1193_0,drainage,1193,0,103.0,val,622306.6517351493,4596088.936375316,19.814300102386763
drainage_1194_0,drainage,1194,0,103.0,val,622298.7753036479,4596070.194974324,21.891519371916853
drainage_1195_0,drainage,1195,0,103.0,val,622290.7737157802,4596050.826063685,20.809723102532715
drainage_1196_0,drainage,1196,0,103.0,val,622287.0985349983,4596030.150468059,22.747131256853677
drainage_1197_0,drainage,1197,0,106.0,train,623474.7732276398,4596277.050377462,20.560489912747098
drainage_1198_0,drainage,1198,0,106.0,train,623493.8273696,4596274.178309703,20.348945468220524
drainage_1199_0,drainage,1199,0,106.0,train,623500.9136880854,4596256.584381594,21.171176754783204
drainage_1200_0,drainage,1200,0,100.0,train,621130.3596662586,4596021.441920256,11.94261447166083
drainage_1201_0,drainage,1201,0,100.0,train,621129.0059223179,4596010.022673162,12.768428203354642
drainage_1202_0,drainage,1202,0,103.0,val,622300.5,4596140.5,13.656854249492381
drainage_1203_0,drainage,1203,0,103.0,val,622307.861402201,4596125.295777026,23.620785089227226
drainage_1204_0,drainage,1204,0,103.0,val,622317.0065363473,4596105.029618613,23.141342637127153
drainage_1205_0,drainage,1205,0,107.0,train,623954.1908505177,4596148.5,21.724788642760014
drainage_1206_0,drainage,1206,0,107.0,train,623933.243614647,4596145.243614647,21.95723621898717
drainage_1207_0,drainage,1207,0,107.0,train,623917.135946009,4596130.923700548,22.08600792704509
drainage_1208_0,drainage,1208,0,107.0,train,623900.1374561472,4596117.925466141,21.636333266248627
drainage_1209_0,drainage,1209,0,107.0,train,623889.6464466094,4596109.64644661,7.242640687119285
drainage_1210_0,drainage,1210,0,107.0,train,623881.8041856335,4596101.158656621,17.524769951087443
drainage_1211_0,drainage,1211,0,107.0,train,623868.2591001434,4596089.215303957,18.695820680699732
drainage_1212_0,drainage,1212,0,107.0,train,623855.286313294,4596077.532251154,17.7466231037574
drainage_1213_0,drainage,1213,0,107.0,train,623842.44944715,4596065.501836173,18.3967671720983
drainage_1214_0,drainage,1214,0,103.0,val,622244.5,4596188.244992461,21.712220593970905
drainage_1215_0,drainage,1215,0,103.0,val,622251.6785617768,4596170.538707266,19.731681008624026
drainage_1216_0,drainage,1216,0,103.0,val,622259.1039781516,4596153.319746149,19.03846885119633
drainage_1217_0,drainage,1217,0,103.0,val,622258.3520828586,4596135.828021715,21.32838796459749
drainage_1218_0,drainage,1218,0,103.0,val,622257.3823174632,4596116.631186898,20.679128575560036
drainage_1219_0,drainage,1219,0,103.0,val,622265.5899642799,4596097.462989722,21.425158143480274
drainage_1220_0,drainage,1220,0,103.0,val,622269.4481887887,4596079.011333046,19.739165566891977
drainage_1221_0,drainage,1221,0,106.0,train,623614.908286902,4596081.908286902,20.650670173311305
drainage_1222_0,drainage,1222,0,114.0,val,621938.1438391774,4596669.046274216,22.192941934603855
drainage_1223_0,drainage,1223,0,114.0,val,621950.5279710494,4596651.923084311,21.587426050684655
drainage_1224_0,drainage,1224,0,114.0,val,621986.5365519488,4596656.405217496,18.248044922106658
drainage_1225_0,drainage,1225,0,114.0,val,622000.6830582615,4596644.816941738,19.529773396624087
drainage_1226_0,drainage,1226,0,114.0,val,622011.4108426996,4596629.70662015,17.852438767667675
drainage_1227_0,drainage,1227,0,114.0,val,622014.9667452245,4596613.275972341,19.109909083806
drainage_1228_0,drainage,1228,0,114.0,val,622024.0319490404,4596596.1204232,20.401116544254883
drainage_1229_0,drainage,1229,0,114.0,val,622035.1181055842,4596558.588181711,21.399057315732076
drainage_1230_0,drainage,1230,0,114.0,val,622051.5324452347,4596547.030637066,19.6551531702303
drainage_1231_0,drainage,1231,0,114.0,val,622069.3322639496,4596544.448647721,20.86768706641278
drainage_1232_0,drainage,1232,0,114.0,val,622088.5810455831,4596541.418954417,20.56039572586733
drainage_1233_0,drainage,1233,0,114.0,val,622089.2959774149,4596510.075451122,19.363951689016154
drainage_1234_0,drainage,1234,0,114.0,val,622107.2036858201,4596507.368566074,19.22634256941866
drainage_1235_0,drainage,1235,0,114.0,val,622123.6976180751,4596497.537924739,20.024717841800875
drainage_1236_0,drainage,1236,0,115.0,val,622129.5,4596479.08778472,23.05259897770314
drainage_1237_0,drainage,1237,0,115.0,val,622128.3558546003,4596457.76045869,22.592427722320757
drainage_1238_0,drainage,1238,0,115.0,val,622148.4675734937,4596450.624190571,22.184883855255322
drainage_1239_0,drainage,1239,0,115.0,val,622163.295537203,4596440.641267514,21.35633472610202
drainage_1240_0,drainage,1240,0,115.0,val,622162.5779790297,4596420.647862665,22.253735326353997
drainage_1241_0,drainage,1241,0,115.0,val,622160.5,4596410.0,3.0
drainage_1242_0,drainage,1242,0,115.0,val,622160.8813486887,4596398.958700523,19.434850059200006
drainage_1243_0,drainage,1243,0,115.0,val,622160.8372866906,4596380.837286691,19.982171811774727
drainage_1244_0,drainage,1244,0,103.0,val,622157.5,4596361.525366573,22.42956223301178
drainage_1245_0,drainage,1245,0,103.0,val,622162.1251605558,4596340.740511123,21.268844049137495
drainage_1246_0,drainage,1246,0,103.0,val,622179.7117525999,4596334.624045076,20.214366546872903
drainage_1247_0,drainage,1247,0,103.0,val,622188.4892779981,4596318.030013996,22.047633115375135
drainage_1248_0,drainage,1248,0,103.0,val,622188.9923818365,4596297.007618164,22.215336286669263
drainage_1249_0,drainage,1249,0,103.0,val,622207.860296989,4596290.342527854,20.479768906220432
drainage_1250_0,drainage,1250,0,103.0,val,622221.0797695403,4596275.17250469,21.30218027780232
drainage_1251_0,drainage,1251,0,103.0,val,622237.9014164478,4596267.876363999,15.950730722729759
drainage_1252_0,drainage,1252,0,103.0,val,622245.4440978161,4596255.307796624,16.50409555081623
drainage_1253_0,drainage,1253,0,103.0,val,622245.690141554,4596240.3805082245,15.801711618705644
drainage_1254_0,drainage,1254,0,103.0,val,622253.4191540149,4596224.493192783,20.942508136272146
drainage_1255_0,drainage,1255,0,103.0,val,622250.2233034932,4596205.223303493,22.995951328550674
drainage_1256_0,drainage,1256,0,106.0,train,623473.9251350164,4596298.925676705,20.81661739244144
drainage_1257_0,drainage,1257,0,103.0,val,622235.6253638216,4596291.957598267,20.205274863655973
drainage_1258_0,drainage,1258,0,103.0,val,622270.0092790887,4596242.665307797,16.68027208132128
drainage_1259_0,drainage,1259,0,103.0,val,622253.7287473289,4596241.415989493,16.78053343775617
drainage_1260_0,drainage,1260,0,115.0,val,622149.9831164497,4596409.996928484,21.360709488204044
drainage_1261_0,drainage,1261,0,106.0,train,623473.5777296406,4596333.809729862,17.88545652239408
drainage_1262_0,drainage,1262,0,115.0,val,622142.1124447252,4596389.440930913,15.51996422683321
drainage_1263_0,drainage,1263,0,115.0,val,622152.6651700356,4596379.2448526975,14.772320985347228
drainage_1264_0,drainage,1264,0,115.0,val,622209.2669358313,4596396.941274529,22.37842116805622
drainage_1265_0,drainage,1265,0,115.0,val,622190.5369279246,4596398.305687788,21.659394113484314
drainage_1266_0,drainage,1266,0,115.0,val,622166.5,4596410.121320344,14.899494936611667
drainage_1267_0,drainage,1267,0,119.0,train,623784.2011536056,4596453.713414231,22.746038729179446
drainage_1268_0,drainage,1268,0,119.0,train,623762.6245587083,4596457.914472315,22.46438433548507
drainage_1269_0,drainage,1269,0,119.0,train,623742.0445018215,4596465.847339933,22.22503874797233
drainage_1270_0,drainage,1270,0,119.0,train,623734.252827679,4596484.621829583,22.661196978647126
drainage_1271_0,drainage,1271,0,119.0,train,623688.8667593438,4596487.866886234,22.220566825636038
drainage_1272_0,drainage,1272,0,115.0,val,622184.3177175793,4596448.535123859,18.314269383853144
drainage_1273_0,drainage,1273,0,115.0,val,622177.5,4596434.780383944,18.685090541913507
drainage_1274_0,drainage,1274,0,115.0,val,622178.6372769203,4596419.199984381,17.959821257961888
drainage_1275_0,drainage,1275,0,119.0,train,623887.7726737732,4596503.034452006,21.80015181176379
drainage_1276_0,drainage,1276,0,119.0,train,623866.5700128287,4596497.965547994,21.80015181164738
drainage_1277_0,drainage,1277,0,119.0,train,623844.677700437,4596496.639994884,22.33990438139828
drainage_1278_0,drainage,1278,0,119.0,train,623734.388866183,4596494.035172771,21.71933899926445
drainage_1279_0,drainage,1279,0,126.0,val,621783.716990518,4596759.555383308,19.670670577898697
drainage_1280_0,drainage,1280,0,126.0,val,621799.2256113454,4596750.609079529,17.30044633066029
drainage_1281_0,drainage,1281,0,126.0,val,621816.7806389652,4596750.5,18.286629495298605
drainage_1282_0,drainage,1282,0,114.0,val,621833.0857864376,4596749.5,20.48528137423857
drainage_1283_0,drainage,1283,0,126.0,val,621844.6464466094,4596750.64644661,5.242640687119286
drainage_1284_0,drainage,1284,0,126.0,val,621856.7766949642,4596752.5,21.034998568185195
drainage_1285_0,drainage,1285,0,114.0,val,621870.4327509417,4596740.060770775,19.92171498685306
drainage_1286_0,drainage,1286,0,114.0,val,621884.5,4596729.598566023,20.47445064519534
drainage_1287_0,drainage,1287,0,114.0,val,621893.5498647402,4596718.06321145,20.52694819831953
drainage_1288_0,drainage,1288,0,114.0,val,621910.9528506696,4596711.008059686,18.806497648652368
drainage_1289_0,drainage,1289,0,114.0,val,621926.4678423215,4596700.532157678,19.737251155987764
drainage_1290_0,drainage,1290,0,114.0,val,621936.0287324326,4596683.7792024035,19.808469664991037
drainage_1291_0,drainage,1291,0,114.0,val,621953.8136329969,4596676.199288649,20.93661239363002
drainage_1292_0,drainage,1292,0,114.0,val,621966.9781414849,4596667.852562181,12.175244112586071
drainage_1293_0,drainage,1293,0,114.0,val,621973.3973327071,4596660.131379462,11.03533640836176
drainage_1294_0,drainage,1294,0,115.0,val,622209.299508807,4596544.700491193,20.853623339486013
drainage_1295_0,drainage,1295,0,115.0,val,622181.6689890635,4596561.119256675,21.0106145568041
drainage_1296_0,drainage,1296,0,115.0,val,622174.0532588728,4596542.445860654,20.23452862771468
drainage_1297_0,drainage,1297,0,115.0,val,622166.7136581693,4596523.978456887,20.797411548637605
drainage_1298_0,drainage,1298,0,115.0,val,622149.8064355435,4596512.945551416,20.945901386320585
drainage_1299_0,drainage,1299,0,115.0,val,622134.7958609716,4596499.319361746,20.289120646487124
drainage_1300_0,drainage,1300,0,115.0,val,622192.5,4596566.5,4.82842712474619
drainage_1301_0,drainage,1301,0,114.0,val,622041.9212858495,4596603.967049608,22.51412410492762
drainage_1302_0,drainage,1302,0,114.0,val,622057.227980943,4596591.073879351,21.627249946587384
drainage_1303_0,drainage,1303,0,114.0,val,622060.5,4596569.998052939,22.31673716909107
drainage_1304_0,drainage,1304,0,114.0,val,622072.4180518171,4596552.769342398,21.251686748533615
drainage_1305_0,drainage,1305,0,114.0,val,621995.4919540375,4596620.968462733,20.768614660659484
drainage_1306_0,drainage,1306,0,114.0,val,622009.3247657699,4596605.611930045,21.03302267676792
drainage_1307_0,drainage,1307,0,119.0,train,623644.7071067812,4596645.707106781,23.556349186104047
drainage_1308_0,drainage,1308,0,119.0,train,623661.0031782666,4596649.996821733,22.133755280214082
drainage_1309_0,drainage,1309,0,119.0,train,623640.5,4596653.0,12.656854249492381
drainage_1310_0,drainage,1310,0,119.0,train,623648.5,4596653.5,7.656854249492381
drainage_1311_0,drainage,1311,0,118.0,train,623559.8714032038,4596683.877470231,19.18831710821499
drainage_1312_0,drainage,1312,0,118.0,train,623577.3223382859,4596680.843536071,19.072233834812735
drainage_1313_0,drainage,1313,0,118.0,train,623594.8216685966,4596674.702342986,19.458181879413157
drainage_1314_0,drainage,1314,0,119.0,train,623638.514979182,4596660.223000978,19.686088602078865
drainage_1315_0,drainage,1315,0,115.0,val,622249.5806944495,4596670.606856073,18.632192707195955
drainage_1316_0,drainage,1316,0,115.0,val,622250.4224395978,4596652.536958013,18.58239691317481
drainage_1317_0,drainage,1317,0,115.0,val,622235.0306852488,4596644.075079686,17.942548321988465
drainage_1318_0,drainage,1318,0,115.0,val,622233.6837293521,4596629.358889769,18.313318843334052
drainage_1319_0,drainage,1319,0,115.0,val,622228.7436625803,4596611.735337042,18.975895783136227
drainage_1320_0,drainage,1320,0,115.0,val,622201.560037535,4596593.5135634495,17.385104979878037
drainage_1321_0,drainage,1321,0,115.0,val,622196.5,4596576.947554973,17.98958318490627
drainage_1322_0,drainage,1322,0,114.0,val,621963.8954420253,4596691.8349867575,15.233090623663271
drainage_1323_0,drainage,1323,0,114.0,val,621959.5,4596677.529720268,15.209874649278571
drainage_1324_0,drainage,1324,0,115.0,val,622205.2053653273,4596651.493509014,21.596529726976875
drainage_1325_0,drainage,1325,0,125.0,val,621666.2251570363,4596831.211714813,21.897323682374488
drainage_1326_0,drainage,1326,0,125.0,val,621685.3858201834,4596824.5326160025,20.986743092338337
drainage_1327_0,drainage,1327,0,125.0,val,621696.204787853,4596811.815193553,20.106742937048775
drainage_1328_0,drainage,1328,0,125.0,val,621716.126996593,4596809.977787671,21.783437078857897
drainage_1329_0,drainage,1329,0,125.0,val,621736.4995160163,4596805.036910024,21.278906764379926
drainage_1330_0,drainage,1330,0,126.0,val,621754.7610184242,4596794.189765673,23.64962738443701
drainage_1331_0,drainage,1331,0,126.0,val,621772.0921239317,4596777.907876068,23.994900917680518
drainage_1332_0,drainage,1332,0,126.0,val,621786.7071067812,4596762.292893219,19.556349186104047
drainage_1333_0,drainage,1333,0,115.0,val,622257.0142647331,4596732.349210357,21.39398350841618
drainage_1334_0,drainage,1334,0,115.0,val,622238.7976773569,4596722.635043391,20.91850566283245
drainage_1335_0,drainage,1335,0,115.0,val,622230.5,4596704.79456847,22.034245928645305
drainage_1336_0,drainage,1336,0,115.0,val,622229.932358785,4596684.833581984,21.53713097477566
drainage_1337_0,drainage,1337,0,115.0,val,622226.2562253213,4596665.040186217,21.48866250542538
drainage_1338_0,drainage,1338,0,115.0,val,622230.1091262158,4596646.469969828,20.31080203775305
drainage_1339_0,drainage,1339,0,,unused,621790.0,4596750.0,10.242640687119286
drainage_1340_0,drainage,1340,0,118.0,train,623530.2183295002,4596745.278375938,22.482686361968206
drainage_1341_0,drainage,1341,0,118.0,train,623550.8161055167,4596745.012074131,21.076787378745387
drainage_1342_0,drainage,1342,0,131.0,train,623843.7022528801,4596838.067524483,21.742604938510706
drainage_1343_0,drainage,1343,0,131.0,train,623828.1104158756,4596852.889584125,21.31511374160768
drainage_1344_0,drainage,1344,0,131.0,train,623811.3923065511,4596852.513811594,19.055466233434014
drainage_1345_0,drainage,1345,0,131.0,train,623792.8357885808,4596848.001204965,19.57075194846536
drainage_1346_0,drainage,1346,0,131.0,train,623773.352245052,4596848.5,19.798453620994444
drainage_1347_0,drainage,1347,0,131.0,train,623755.4671906928,4596855.2469513975,19.272356184271118
drainage_1348_0,drainage,1348,0,131.0,train,623738.4643962021,4596863.5,19.456821671049045
drainage_1349_0,drainage,1349,0,131.0,train,623721.8964466094,4596871.603553391,18.73282448115105
drainage_1350_0,drainage,1350,0,131.0,train,623820.5,4596858.5,2.8284271247461903
drainage_1351_0,drainage,1351,0,114.0,val,621940.9592737865,4596733.621366463,22.260262417100126
drainage_1352_0,drainage,1352,0,114.0,val,621926.4350667624,4596716.435066762,22.92139340900108
drainage_1353_0,drainage,1353,0,130.0,test,623551.8984813428,4596811.891828589,19.866650671831625
drainage_1354_0,drainage,1354,0,130.0,test,623571.1830002249,4596807.5,20.23170059158972
drainage_1355_0,drainage,1355,0,127.0,train,622268.7576535785,4596836.757653578,12.71959379140782
drainage_1356_0,drainage,1356,0,127.0,train,622257.5235969225,4596831.596734641,12.433033084194173
drainage_1357_0,drainage,1357,0,127.0,train,622249.282648698,4596821.2788820835,19.52032703402997
drainage_1358_0,drainage,1358,0,127.0,train,622246.5,4596803.1029100325,19.673979003712223
drainage_1359_0,drainage,1359,0,127.0,train,622251.0033179827,4596784.524465991,20.241497232298514
drainage_1360_0,drainage,1360,0,127.0,train,622264.4465360232,4596771.10463984,19.544572542524367
drainage_1361_0,drainage,1361,0,127.0,train,622268.4792959675,4596757.526018809,13.222367951707549
drainage_1362_0,drainage,1362,0,115.0,val,622259.2565177551,4596748.918438326,13.069949697890173
drainage_1363_0,drainage,1363,0,125.0,val,621648.0251262658,4596843.974873734,23.14213562373095
drainage_1364_0,drainage,1364,0,125.0,val,621656.0,4596835.0,1.4142135623730951
drainage_1365_0,drainage,1365,0,126.0,val,621843.5,4596759.36732977,20.1143863821737
drainage_1366_0,drainage,1366,0,125.0,val,621675.1845429402,4596853.881240196,20.850701045007842
drainage_1367_0,drainage,1367,0,127.0,train,622314.2318810304,4596789.923536346,22.860129885484998
drainage_1368_0,drainage,1368,0,127.0,train,622295.8063672853,4596777.806367286,22.57815508725157
drainage_1369_0,drainage,1369,0,127.0,train,622279.038907353,4596766.607840188,22.943682996955573
drainage_1370_0,drainage,1370,0,126.0,val,621805.8275734056,4596815.302847301,21.40962129971613
drainage_1371_0,drainage,1371,0,126.0,val,621799.0622581166,4596795.704770114,21.89194030887126
drainage_1372_0,drainage,1372,0,126.0,val,621787.604701755,4596777.604701755,21.643957230300984
drainage_1373_0,drainage,1373,0,125.0,val,621558.2940377718,4596885.5,23.807123093282886
drainage_1374_0,drainage,1374,0,125.0,val,621580.5478140573,4596891.547814057,23.262337716378905
drainage_1375_0,drainage,1375,0,125.0,val,621601.5701712782,4596894.1729475185,21.93010693529802
drainage_1376_0,drainage,1376,0,125.0,val,621615.2310677309,4596894.504915705,11.36528291433499
drainage_1377_0,drainage,1377,0,125.0,val,621621.2180631256,4596884.277503628,12.608828066451514
drainage_1378_0,drainage,1378,0,125.0,val,621633.3612835896,4596875.961417288,18.352545346461618
drainage_1379_0,drainage,1379,0,125.0,val,621648.3428691118,4596868.818747537,19.307651664243863
drainage_1380_0,drainage,1380,0,125.0,val,621649.5,4596857.0,5.0
drainage_1381_0,drainage,1381,0,131.0,train,623934.5297394169,4596900.034367705,22.790859330355282
drainage_1382_0,drainage,1382,0,131.0,train,623914.31009577,4596893.39378686,21.90161053150129
drainage_1383_0,drainage,1383,0,131.0,train,623892.3736438139,4596890.5102372905,23.232681553567403
drainage_1384_0,drainage,1384,0,131.0,train,623869.1682111328,4596889.000251336,23.509683916192493
drainage_1385_0,drainage,1385,0,131.0,train,623849.9939382068,4596876.302289147,23.311187681990283
drainage_1386_0,drainage,1386,0,131.0,train,623828.7922583255,4596868.312241577,23.28045681891443
drainage_1387_0,drainage,1387,0,127.0,train,622252.1820604213,4596862.709044548,21.812369659802155
drainage_1388_0,drainage,1388,0,127.0,train,622248.9788176515,4596841.967668852,23.55631985743323
drainage_1389_0,drainage,1389,0,127.0,train,622250.4430924957,4596928.2629288845,21.276415012264493
drainage_1390_0,drainage,1390,0,127.0,train,622249.9543179667,4596907.43458637,21.00121747291901
drainage_1391_0,drainage,1391,0,127.0,train,622248.5,4596891.610601354,12.801673634819348
drainage_1392_0,drainage,1392,0,127.0,train,622253.0354327216,4596879.873589948,12.859677508570513
drainage_1393_0,drainage,1393,0,125.0,val,621573.9267766951,4596937.573223305,20.976182069191587
drainage_1394_0,drainage,1394,0,125.0,val,621585.6713887202,4596921.432828122,19.757729293854478
drainage_1395_0,drainage,1395,0,125.0,val,621599.2928932188,4596917.707106781,11.071067811865476
drainage_1396_0,drainage,1396,0,125.0,val,621606.7928932188,4596906.207106781,20.48528137423857
drainage_1397_0,drainage,1397,0,125.0,val,621672.0481925153,4596958.54062026,21.200066967160375
drainage_1398_0,drainage,1398,0,125.0,val,621663.4559221035,4596939.285003223,21.36103939032655
drainage_1399_0,drainage,1399,0,125.0,val,621655.2390897269,4596920.727619955,20.70601864612726
drainage_1400_0,drainage,1400,0,125.0,val,621641.0172551072,4596906.017255107,20.992590013308167
drainage_1401_0,drainage,1401,0,125.0,val,621674.5497331346,4596869.04192738,21.07938860986212
drainage_1402_0,drainage,1402,0,125.0,val,621659.4397431989,4596857.074279092,20.462904660312823
drainage_1403_0,drainage,1403,0,127.0,train,622260.2071067812,4596988.5,3.414213562373095
drainage_1404_0,drainage,1404,0,127.0,train,622263.2928932188,4596981.707106781,12.176024070586621
drainage_1405_0,drainage,1405,0,127.0,train,622266.7220294905,4596970.425726204,11.45781833879304
drainage_1406_0,drainage,1406,0,127.0,train,622275.5,4596957.3098970745,22.525659414608054
drainage_1407_0,drainage,1407,0,127.0,train,622271.1610743987,4596936.12007111,21.77127709889442
drainage_1408_0,drainage,1408,0,127.0,train,622265.5,4596915.29792151,22.34471719972512
drainage_1409_0,drainage,1409,0,127.0,train,622259.9801786713,4596896.625039778,21.373680720494857
drainage_1410_0,drainage,1410,0,125.0,val,621673.2296291051,4597000.229629105,22.80695293305669
drainage_1411_0,drainage,1411,0,125.0,val,621661.7534747904,4596982.384104697,21.684106420449055
drainage_1412_0,drainage,1412,0,125.0,val,621616.5516270398,4596944.095643579,21.487089391489626
drainage_1413_0,drainage,1413,0,125.0,val,621610.9431817166,4596922.961019033,22.725197980937395
drainage_1414_0,drainage,1414,0,125.0,val,621593.8467354778,4597012.96018445,11.427275519731475
drainage_1415_0,drainage,1415,0,125.0,val,621596.2417587673,4597001.950401545,11.199521895149463
drainage_1416_0,drainage,1416,0,125.0,val,621592.0342295859,4596987.00264497,22.263579788303222
drainage_1417_0,drainage,1417,0,125.0,val,621583.0256841417,4596968.176644377,22.55844633837271
