chip,label,bbox,split
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114246.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114249.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114250.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114251.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114252.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114255.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114257.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114258.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114259.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114260.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114261.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114263.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114264.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114265.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114267.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114268.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114269.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114271.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114276.jpg,1,"[227.4242374799784, 157.2633657360086, 347.24600155884565, 318.91754405066746]",train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114279.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114280.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114283.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114284.jpg,1,"[471.20000000000005, 85.60000000000001, 512.0, 241.60000000000002]",train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114284.jpg,1,"[48.0, 113.60000000000001, 468.0, 512.0]",train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114285.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114286.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114288.jpg,1,"[151.59688736615206, 138.24, 361.7721808934649, 295.25333333333333]",train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114291.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114292.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114293.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114294.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114295.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114296.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114297.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114298.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114299.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114300.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114302.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114303.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114304.jpg,1,"[126.36485372079915, 211.19088362690366, 286.2750104477279, 388.096]",train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114310.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114314.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114315.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114319.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114322.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114323.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114324.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114326.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114327.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114328.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114329.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114331.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114332.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114335.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114336.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114337.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114339.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114340.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114341.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114342.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114344.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114345.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114346.jpg,1,"[29.6, 75.2, 482.40000000000003, 436.0]",train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114350.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114351.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114352.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114353.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114354.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114355.jpg,1,"[113.60000000000001, 140.8, 398.40000000000003, 372.0]",train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114356.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114358.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114359.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114361.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114367.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114368.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114370.jpg,1,"[125.60000000000001, 192.0, 387.20000000000005, 320.0]",train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114371.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114372.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114373.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114374.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114375.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114377.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114380.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114381.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114385.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114386.jpg,1,"[13.600000000000001, 160.8, 498.40000000000003, 351.20000000000005]",train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114389.jpg,1,"[54.400000000000006, 294.40000000000003, 104.80000000000001, 341.6]",train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114392.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114394.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114395.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114397.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114400.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114401.jpg,1,"[178.4, 155.20000000000002, 332.8, 357.6]",train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114404.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114406.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114407.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114408.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114409.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114410.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114412.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114413.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114414.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114416.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114417.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114418.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114419.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114423.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114427.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114431.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114432.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114433.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114435.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114437.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114438.jpg,1,"[156.0, 140.0, 356.8, 372.0]",train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114441.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114445.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114446.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114448.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114451.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114453.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114455.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114456.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114458.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114459.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114460.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114461.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114465.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114466.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114468.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114469.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114470.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114471.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114473.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114476.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114478.jpg,1,"[111.2, 154.4, 400.0, 357.6]",train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114480.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114484.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114488.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114491.jpg,1,"[92.0, 81.60000000000001, 382.40000000000003, 346.40000000000003]",train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114492.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114493.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114497.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114498.jpg,1,"[118.66441358737687, 0.0, 475.8186666666667, 458.5918959783387]",train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114502.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114503.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114506.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114508.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114511.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114513.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114516.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114517.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114518.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114520.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114521.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114522.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114525.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114526.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114527.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114528.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114531.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114533.jpg,1,"[316.8, 409.6, 512.0, 512.0]",train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114533.jpg,1,"[443.20000000000005, 223.20000000000002, 512.0, 358.40000000000003]",train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114533.jpg,1,"[89.60000000000001, 170.4, 422.40000000000003, 342.40000000000003]",train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114534.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114538.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114539.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114540.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114542.jpg,1,"[170.4, 205.60000000000002, 341.6, 306.40000000000003]",train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114543.jpg,1,"[144.8, 144.0, 366.40000000000003, 367.20000000000005]",train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114546.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114548.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114549.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114551.jpg,1,"[0.0, 180.06366462830007, 512.0, 500.17394150086795]",train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114552.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114553.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114554.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114560.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114561.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114563.jpg,1,"[48.800000000000004, 9.600000000000001, 512.0, 510.40000000000003]",train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114565.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114566.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114567.jpg,1,"[164.8, 184.8, 348.0, 326.40000000000003]",train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114569.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114571.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114573.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114574.jpg,1,"[74.752, 122.62070584346223, 383.3173333333334, 398.336]",train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114578.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114579.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114582.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114586.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114587.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114588.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114589.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114593.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114595.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114596.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114599.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114605.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114608.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114609.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114611.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114613.jpg,1,"[48.51459456966841, 4.778666666666666, 484.64874438356475, 405.37181556587984]",train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114613.jpg,1,"[0.0, 425.20934844186326, 207.91078279254822, 512.0]",train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114614.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114615.jpg,1,"[119.2, 176.8, 393.6, 336.0]",train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114616.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114617.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114618.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114619.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114623.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114625.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114627.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114631.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114632.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114634.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114636.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114637.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114638.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114639.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114640.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114641.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114643.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114644.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114652.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114655.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114656.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114657.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114659.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114663.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114664.jpg,1,"[208.0, 206.4, 293.6, 307.20000000000005]",train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\114666.jpg,0,,train
